view,cart,remove_from_cart,purchase,rank,rank_in_category,release_date,date,max_price,min_price,avg_price,view_prev1,cart_prev1,remove_from_cart_prev1,purchase_prev1,view_prev2,cart_prev2,remove_from_cart_prev2,purchase_prev2,view_prev3,cart_prev3,remove_from_cart_prev3,purchase_prev3,view_prev4,cart_prev4,remove_from_cart_prev4,purchase_prev4
0,1,1,0,10621,31,2019-10-01,2020-02-24,2.37,2.37,2.37,4,1,4,0,2,6,8,0,9,7,6,1,15,16,7,4
4,4,3,0,10622,58,2019-10-01,2020-02-24,2.38,2.38,2.38,21,10,13,0,23,13,17,2,7,7,4,3,2,1,7,0
7,2,4,0,10623,171,2019-10-01,2020-02-24,2.38,2.38,2.3799999999999994,3,2,4,3,5,4,4,0,8,9,5,0,8,9,6,2
9,6,8,3,10624,172,2019-10-01,2020-02-24,2.38,2.38,2.3799999999999994,8,6,2,3,12,11,18,1,6,11,17,0,4,3,9,1
0,0,4,0,10625,173,2019-10-01,2020-02-24,2.38,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,6,0,10626,174,2019-10-01,2020-02-24,2.38,2.38,2.38,7,4,27,1,12,4,11,2,21,22,29,1,3,3,24,1
11,7,10,2,10627,175,2019-10-01,2020-02-24,2.38,2.38,2.38,11,10,8,4,5,10,12,0,19,9,13,1,20,6,18,0
1,1,0,1,10628,381,2019-10-01,2020-02-24,2.38,2.38,2.38,3,4,8,1,2,5,1,3,7,9,5,0,4,4,5,1
3,2,7,1,10629,382,2019-10-01,2020-02-24,2.38,2.38,2.3799999999999994,7,4,3,0,3,5,0,2,6,5,6,2,7,8,6,1
0,9,6,1,10630,383,2019-10-01,2020-02-24,2.38,2.38,2.38,1,0,0,0,4,4,3,1,0,3,1,1,4,10,2,3
14,1,0,1,10631,9,2019-10-01,2020-02-24,2.38,2.38,2.38,6,1,0,0,11,3,0,0,13,1,2,0,10,4,2,5
6,5,5,0,10632,26,2019-10-01,2020-02-24,2.38,2.38,2.3799999999999994,15,6,5,1,2,0,0,0,7,0,4,0,15,9,4,3
2,4,0,1,10633,127,2019-10-01,2020-02-24,2.38,2.38,2.3799999999999994,2,2,0,1,4,1,0,1,1,0,0,0,1,1,0,1
5,4,4,1,10634,181,2019-10-01,2020-02-24,2.14,2.14,2.14,0,1,0,0,4,6,8,2,4,9,6,2,0,5,1,1
7,4,2,1,10635,21,2019-10-01,2020-02-24,2.38,2.38,2.3799999999999994,4,3,1,1,9,8,3,3,3,3,4,1,2,5,5,0
11,13,8,2,10636,83,2019-10-01,2020-02-24,2.38,2.38,2.379999999999999,10,12,15,0,7,19,15,2,11,12,6,0,15,15,14,3
12,3,0,3,10637,24,2019-10-01,2020-02-24,2.38,2.38,2.3799999999999994,17,3,2,4,6,4,0,0,6,4,1,1,6,5,5,0
15,3,3,1,10638,25,2019-10-01,2020-02-24,2.38,2.38,2.3799999999999994,12,2,4,0,15,6,7,2,10,8,3,0,19,7,5,3
4,2,2,0,10639,27,2019-10-01,2020-02-24,2.38,2.38,2.38,7,4,2,2,4,2,4,0,3,5,0,0,13,7,5,3
4,1,1,1,10640,10,2019-10-01,2020-02-24,2.38,2.38,2.38,2,2,2,2,13,2,2,0,2,2,2,0,7,3,1,1
8,9,7,2,10641,8,2019-10-01,2020-02-24,1.9,1.9,1.8999999999999997,9,8,10,0,17,11,5,2,8,14,6,1,4,8,10,2
4,0,6,0,10642,8,2019-10-01,2020-02-24,2.46,2.46,2.46,6,0,0,0,4,0,3,0,13,8,2,3,11,16,5,2
3,1,5,0,10643,248,2019-10-01,2020-02-24,2.48,2.48,2.48,0,4,6,0,2,4,10,1,17,26,22,3,8,12,10,1
1,0,0,0,10644,249,2019-10-01,2020-02-24,2.48,2.48,2.48,0,2,1,0,3,2,7,0,9,12,7,3,13,8,4,1
1,0,3,1,10645,250,2019-10-01,2020-02-24,2.48,2.48,2.4799999999999995,0,4,3,0,2,1,5,1,16,19,21,2,12,22,18,2
2,1,6,0,10646,251,2019-10-01,2020-02-24,2.48,2.48,2.48,0,1,6,0,2,3,2,0,4,13,9,4,6,8,5,1
6,6,5,0,10647,333,2019-10-01,2020-02-24,2.52,2.52,2.5199999999999996,0,0,2,0,17,4,9,1,14,15,17,3,22,13,12,1
5,1,1,0,10648,334,2019-10-01,2020-02-24,2.52,2.52,2.52,5,1,0,1,6,3,5,0,0,4,6,1,7,5,2,1
12,9,10,1,10649,335,2019-10-01,2020-02-24,2.54,2.54,2.5399999999999996,5,3,5,2,3,4,4,0,1,5,3,1,13,9,13,2
21,10,16,1,10650,336,2019-10-01,2020-02-24,2.54,2.54,2.5399999999999996,16,10,8,0,25,9,11,3,24,9,1,1,18,8,12,1
9,12,3,3,10651,337,2019-10-01,2020-02-24,2.54,2.54,2.5399999999999996,15,8,9,0,6,8,2,2,4,7,5,1,6,9,9,2
4,2,5,1,10652,69,2019-10-01,2020-02-24,2.54,2.54,2.5399999999999996,11,6,5,1,7,4,2,2,4,2,2,1,7,8,1,1
1,0,0,0,10653,67,2019-10-01,2020-02-24,2.38,2.38,2.38,2,2,0,1,1,1,0,0,5,1,1,1,2,2,0,2
3,0,1,0,10654,38,2019-10-01,2020-02-24,2.54,2.54,2.54,5,0,5,0,1,3,3,2,11,10,11,2,18,9,8,1
12,3,3,1,10655,32,2019-10-01,2020-02-24,2.54,2.54,2.5399999999999996,15,12,6,3,4,7,7,0,6,6,3,0,10,10,5,2
1,1,3,0,10656,176,2019-10-01,2020-02-24,2.62,2.62,2.62,7,7,7,1,7,7,7,2,3,5,10,1,0,2,10,1
2,5,10,1,10657,177,2019-10-01,2020-02-24,2.62,2.62,2.6200000000000006,1,3,3,0,1,2,7,1,6,5,8,0,6,5,12,4
4,10,14,1,10658,178,2019-10-01,2020-02-24,2.62,2.62,2.6200000000000006,8,10,8,1,9,14,16,1,12,20,20,1,11,8,9,2
7,7,5,4,10659,179,2019-10-01,2020-02-24,2.62,2.62,2.620000000000001,4,5,2,0,10,12,15,2,14,6,10,1,7,8,13,2
9,4,0,2,10660,180,2019-10-01,2020-02-24,2.62,2.62,2.62,10,7,4,1,8,10,8,1,11,7,5,1,9,8,12,2
6,8,3,3,10661,181,2019-10-01,2020-02-24,2.62,2.62,2.62,16,8,9,3,22,12,11,2,5,2,1,0,1,0,13,0
4,3,4,0,10662,182,2019-10-01,2020-02-24,2.62,2.62,2.62,5,7,8,2,2,7,7,0,1,8,9,3,5,4,12,0
2,1,1,0,10663,183,2019-10-01,2020-02-24,2.62,2.62,2.62,0,4,3,1,1,3,8,0,7,4,2,2,6,7,8,2
11,4,9,0,10664,184,2019-10-01,2020-02-24,2.1,2.1,2.1,9,15,14,1,22,17,10,3,21,15,11,0,11,13,10,1
11,5,2,2,10665,185,2019-10-01,2020-02-24,2.62,2.62,2.62,9,4,2,2,6,3,4,1,12,7,9,0,5,7,9,2
2,1,3,1,10666,384,2019-10-01,2020-02-24,2.62,2.62,2.62,6,3,6,1,3,7,1,1,1,7,3,2,3,8,7,1
11,3,0,1,10667,150,2019-10-01,2020-02-24,2.62,2.62,2.62,2,1,0,1,8,6,0,1,10,8,5,2,3,4,5,1
3,3,1,2,10668,151,2019-10-01,2020-02-24,2.62,2.62,2.62,5,6,3,2,4,4,2,2,6,1,2,0,3,1,0,1
2,0,0,0,10669,152,2019-10-01,2020-02-24,2.62,2.62,2.62,2,0,0,0,2,3,2,1,2,0,0,0,2,4,0,2
9,3,2,0,10670,153,2019-10-01,2020-02-24,2.62,2.62,2.6200000000000006,4,4,2,2,8,5,4,0,12,5,6,0,12,7,4,3
5,4,0,0,10671,154,2019-10-01,2020-02-24,2.62,2.62,2.6199999999999997,5,2,0,0,8,2,1,0,10,11,3,2,9,5,2,3
23,11,9,0,10672,155,2019-10-01,2020-02-24,2.62,2.62,2.62,40,9,5,2,35,2,0,0,40,12,6,1,54,5,3,2
2,1,3,1,10673,128,2019-10-01,2020-02-24,2.67,2.67,2.6699999999999995,2,6,4,2,2,4,4,0,4,7,3,2,2,5,2,1
6,6,6,0,10674,129,2019-10-01,2020-02-24,2.67,2.67,2.67,7,7,1,1,8,5,7,1,7,2,0,2,11,4,2,1
1,0,6,0,10675,187,2019-10-01,2020-02-24,2.68,2.68,2.68,7,0,2,0,8,6,3,1,5,11,3,3,10,7,6,0
14,10,8,1,10676,188,2019-10-01,2020-02-24,2.41,2.41,2.41,15,3,8,1,5,13,9,2,12,14,9,0,5,8,2,2
3,6,8,3,10677,31,2019-10-01,2020-02-24,2.7,2.7,2.7,7,9,4,2,4,3,3,2,14,9,6,1,15,5,8,0
3,3,5,0,10678,32,2019-10-01,2020-02-24,2.7,2.7,2.7,11,5,4,0,12,7,1,4,5,7,8,1,9,6,6,0
3,7,7,3,10679,33,2019-10-01,2020-02-24,2.43,2.43,2.43,12,6,9,1,10,11,15,0,15,15,8,3,11,8,8,1
3,9,12,1,10680,385,2019-10-01,2020-02-24,2.7,2.7,2.7,9,11,10,2,4,9,9,0,8,10,2,2,8,6,0,1
2,3,2,0,10681,23,2019-10-01,2020-02-24,2.7,2.7,2.6999999999999997,0,4,2,1,2,3,0,3,7,7,4,1,2,2,1,0
9,3,5,1,10682,12,2019-10-01,2020-02-24,2.76,2.76,2.76,12,8,6,2,9,10,9,1,13,6,7,1,9,5,3,1
10,13,7,3,10683,186,2019-10-01,2020-02-24,2.78,2.78,2.7800000000000002,13,8,4,2,24,16,6,3,6,4,4,0,2,6,7,0
6,4,3,4,10684,37,2019-10-01,2020-02-24,2.78,2.78,2.78,11,7,5,2,10,5,3,0,7,4,4,3,9,5,3,0
29,7,4,2,10685,156,2019-10-01,2020-02-24,2.81,2.81,2.8099999999999996,51,9,1,3,46,5,4,0,111,10,7,2,306,2,4,0
17,10,8,2,10686,157,2019-10-01,2020-02-24,2.81,2.81,2.81,16,14,6,1,5,7,4,1,5,1,3,0,29,13,10,3
2,3,1,0,10687,16,2019-10-01,2020-02-24,2.83,2.83,2.83,1,2,2,3,8,4,4,1,7,3,2,0,2,2,0,1
6,4,1,1,10688,17,2019-10-01,2020-02-24,2.83,2.83,2.83,3,2,4,0,9,5,1,1,4,0,2,0,5,2,2,2
13,4,2,1,10689,19,2019-10-01,2020-02-24,2.86,2.86,2.8600000000000003,19,4,1,2,15,3,0,0,15,3,3,1,21,3,1,2
0,4,1,2,10690,34,2019-10-01,2020-02-24,2.86,2.86,2.86,1,8,13,1,2,4,2,1,8,8,6,2,1,7,7,1
10,2,0,1,10691,40,2019-10-01,2020-02-24,2.86,2.86,2.86,6,3,3,2,10,2,3,2,8,7,2,1,12,2,1,0
9,8,1,2,10692,27,2019-10-01,2020-02-24,2.86,2.86,2.86,20,9,9,1,12,10,6,2,14,9,7,1,17,9,9,1
94,24,15,2,10693,28,2019-10-01,2020-02-24,2.86,2.86,2.860000000000001,90,14,9,2,21,0,9,0,20,0,1,1,84,19,15,2
3,0,4,0,10694,29,2019-10-01,2020-02-24,2.86,2.86,2.86,0,0,4,0,1,0,4,0,11,5,0,2,8,10,5,3
0,0,2,0,10695,30,2019-10-01,2020-02-24,2.57,2.57,2.57,1,0,4,0,7,8,3,2,7,7,6,1,9,9,6,2
3,1,0,0,10696,130,2019-10-01,2020-02-24,2.86,2.86,2.86,1,3,1,1,1,5,3,2,1,2,0,1,2,3,4,1
5,3,3,2,10697,6,2019-10-01,2020-02-24,2.86,2.86,2.86,6,3,4,0,9,1,2,1,15,5,7,2,8,5,6,2
4,4,5,0,10698,46,2019-10-01,2020-02-24,2.86,2.86,2.86,2,5,3,1,5,7,4,1,5,9,0,3,2,3,2,0
12,9,6,1,10699,4,2019-10-01,2020-02-24,2.86,2.86,2.86,5,3,4,0,6,9,11,1,14,9,2,1,4,11,7,3
8,9,4,1,10700,21,2019-10-01,2020-02-24,2.94,2.94,2.9399999999999995,2,0,0,0,3,7,1,4,17,7,8,1,11,2,0,0
6,8,6,1,10701,338,2019-10-01,2020-02-24,3.0,2.7,2.7428571428571424,3,3,3,1,2,3,9,1,7,8,2,1,11,3,1,2
19,15,16,1,10702,339,2019-10-01,2020-02-24,3.0,3.0,3.0,3,5,6,0,4,3,1,0,9,5,11,3,3,7,3,2
10,11,14,0,10703,340,2019-10-01,2020-02-24,3.0,3.0,3.0,4,3,1,2,8,1,3,1,11,7,4,0,9,5,4,2
12,14,12,2,10704,341,2019-10-01,2020-02-24,3.0,3.0,3.0,3,2,4,0,15,7,6,1,8,14,7,3,6,4,2,1
10,6,9,0,10705,342,2019-10-01,2020-02-24,3.0,3.0,3.0,14,7,8,0,8,3,5,1,8,7,0,2,4,4,2,1
27,25,27,3,10706,343,2019-10-01,2020-02-24,3.0,3.0,3.0,23,11,5,2,15,17,18,1,8,7,4,1,22,8,4,1
8,18,15,1,10707,344,2019-10-01,2020-02-24,3.0,3.0,3.0,5,2,5,1,10,6,6,3,9,4,3,0,12,4,2,1
18,33,37,3,10708,345,2019-10-01,2020-02-24,3.0,3.0,3.0,10,15,17,1,15,9,6,0,13,12,20,1,14,13,18,3
19,25,23,2,10709,346,2019-10-01,2020-02-24,3.0,3.0,3.0,24,5,11,0,9,3,10,1,6,9,7,2,17,5,7,2
20,7,7,2,10710,347,2019-10-01,2020-02-24,3.0,3.0,3.0,2,1,0,0,15,2,2,2,8,2,3,1,17,6,5,2
15,13,23,0,10711,348,2019-10-01,2020-02-24,3.0,3.0,3.0,3,1,1,0,1,0,2,0,4,4,4,1,4,2,3,1
58,93,88,8,10712,349,2019-10-01,2020-02-24,3.0,3.0,3.0,28,8,7,3,12,3,6,0,17,8,12,0,30,4,7,2
3,7,3,0,10713,350,2019-10-01,2020-02-24,3.0,3.0,3.0,7,7,6,0,5,3,5,2,8,8,6,1,8,6,9,2
21,9,5,2,10714,351,2019-10-01,2020-02-24,3.0,3.0,3.0,14,4,2,1,10,4,6,2,0,8,7,1,10,6,7,1
21,27,23,1,10715,352,2019-10-01,2020-02-24,3.0,3.0,3.0,1,1,2,1,4,2,2,0,25,4,0,1,12,5,3,3
25,46,42,4,10716,353,2019-10-01,2020-02-24,3.0,3.0,3.0,5,8,5,1,3,4,5,0,19,10,13,0,6,7,4,4
3,1,0,0,10717,354,2019-10-01,2020-02-24,3.0,3.0,3.0,0,0,0,0,4,4,8,1,10,6,2,1,9,2,6,2
3,2,2,0,10718,355,2019-10-01,2020-02-24,3.0,3.0,3.0,4,1,2,1,5,7,4,2,4,4,3,2,5,1,4,0
88,82,58,10,10719,356,2019-10-01,2020-02-24,3.0,3.0,3.0,6,0,0,0,1,0,2,0,4,3,0,1,0,0,0,0
123,201,143,30,10720,357,2019-10-01,2020-02-24,3.0,3.0,3.0,8,5,8,1,34,10,12,3,11,13,9,1,5,2,7,0
2,6,9,0,10721,358,2019-10-01,2020-02-24,3.0,3.0,3.0,7,6,8,2,4,11,7,1,10,4,6,0,7,4,0,2
4,12,12,0,10722,359,2019-10-01,2020-02-24,3.0,3.0,3.0,0,4,6,0,7,12,15,2,6,7,4,1,7,5,9,2
7,6,7,1,10723,360,2019-10-01,2020-02-24,3.0,3.0,3.0,6,8,8,1,8,4,7,1,9,6,3,0,9,5,4,3
9,14,15,4,10724,361,2019-10-01,2020-02-24,2.4,2.4,2.3999999999999995,5,20,10,0,13,9,11,1,10,17,10,3,21,8,4,1
7,9,3,2,10725,362,2019-10-01,2020-02-24,3.0,3.0,3.0,15,10,13,2,17,7,5,0,4,7,5,0,11,11,6,3
13,15,15,4,10726,363,2019-10-01,2020-02-24,3.0,3.0,3.0,21,15,11,0,10,8,9,2,14,9,8,2,5,9,9,1
6,2,1,1,10727,140,2019-10-01,2020-02-24,3.02,3.02,3.02,6,0,0,0,6,5,3,3,5,2,1,0,7,4,2,2
10,6,0,2,10728,34,2019-10-01,2020-02-24,3.02,3.02,3.02,4,1,2,1,9,7,5,2,8,14,9,1,11,4,3,1
5,2,1,0,10729,17,2019-10-01,2020-02-24,3.02,3.02,3.02,12,2,0,0,1,5,4,1,7,11,3,4,7,5,8,0
0,0,3,0,10730,9,2019-10-01,2020-02-24,3.02,3.02,3.02,0,0,0,0,0,0,1,1,3,6,4,1,2,6,5,2
2,5,5,0,10731,36,2019-10-01,2020-02-24,3.02,3.02,3.02,5,4,1,1,3,11,0,3,10,4,8,0,7,5,3,1
8,6,7,1,10732,19,2019-10-01,2020-02-24,3.02,3.02,3.02,16,10,10,1,11,5,4,0,12,4,6,0,28,9,8,4
5,9,4,1,10733,141,2019-10-01,2020-02-24,3.1,3.1,3.1,8,6,7,2,17,10,7,2,7,9,3,1,10,8,15,0
3,0,0,0,10734,182,2019-10-01,2020-02-24,3.1,3.1,3.1,3,3,3,1,8,7,3,2,4,0,0,0,7,4,2,2
4,1,5,2,10735,18,2019-10-01,2020-02-24,3.1,3.1,3.1,8,4,1,0,2,6,6,0,8,8,3,3,7,2,3,2
6,2,0,1,10736,54,2019-10-01,2020-02-24,3.11,3.11,3.11,10,3,5,0,4,3,7,1,9,5,2,1,8,5,8,3
13,10,9,2,10737,6,2019-10-01,2020-02-24,0.56,0.56,0.5600000000000002,16,8,2,2,20,8,3,1,12,10,8,1,17,8,7,1
2,2,2,2,10738,142,2019-10-01,2020-02-24,3.16,3.16,3.16,5,2,3,2,4,4,0,1,6,2,2,1,0,3,0,1
9,7,6,1,10739,131,2019-10-01,2020-02-24,3.16,3.16,3.1599999999999997,8,2,0,1,9,2,1,1,10,9,6,1,10,7,7,2
1,4,3,3,10740,33,2019-10-01,2020-02-24,3.16,3.16,3.1600000000000006,7,4,0,2,4,2,0,0,1,3,2,0,14,5,2,3
82,8,9,1,10741,158,2019-10-01,2020-02-24,3.16,3.16,3.159999999999998,44,9,4,1,54,4,1,0,120,8,5,1,605,8,3,3
9,3,3,1,10742,159,2019-10-01,2020-02-24,2.21,2.21,2.21,38,13,6,1,12,8,8,1,12,4,4,1,11,13,1,2
6,9,3,2,10743,187,2019-10-01,2020-02-24,3.17,3.17,3.1700000000000004,15,11,12,1,17,15,12,1,12,8,40,2,9,12,13,1
0,1,1,0,10744,188,2019-10-01,2020-02-24,3.17,3.17,3.17,0,0,0,0,0,6,5,0,1,4,6,0,11,5,11,1
5,2,3,3,10745,189,2019-10-01,2020-02-24,3.17,3.17,3.1699999999999995,9,8,3,1,14,8,3,3,2,3,9,0,10,1,17,1
1,2,0,0,10746,65,2019-10-01,2020-02-24,3.17,3.17,3.17,3,8,4,1,7,4,3,1,4,5,2,1,10,6,1,2
2,1,3,0,10747,66,2019-10-01,2020-02-24,3.17,3.17,3.17,2,4,2,1,11,4,0,2,11,3,4,1,6,1,0,1
7,6,1,2,10748,67,2019-10-01,2020-02-24,3.17,3.17,3.17,5,6,1,3,4,8,0,0,8,5,4,1,3,1,2,1
3,2,8,1,10749,41,2019-10-01,2020-02-24,3.17,3.17,3.1699999999999995,3,6,3,3,9,8,6,2,6,1,2,0,7,2,0,0
3,2,0,3,10750,132,2019-10-01,2020-02-24,3.17,3.17,3.17,9,8,0,1,7,9,5,1,1,3,2,1,2,10,3,2
5,4,4,0,10751,26,2019-10-01,2020-02-24,3.17,3.17,3.17,5,3,4,3,6,2,3,1,4,4,5,1,10,3,2,0
15,3,3,0,10752,9,2019-10-01,2020-02-24,3.17,3.17,3.1699999999999995,24,5,6,2,10,6,4,2,27,10,3,1,15,2,6,0
6,7,3,3,10753,66,2019-10-01,2020-02-24,3.17,3.17,3.17,14,5,5,1,6,5,3,2,8,2,2,1,7,6,5,1
15,7,7,0,10754,63,2019-10-01,2020-02-24,3.17,3.17,3.1700000000000004,15,8,9,0,22,10,8,2,20,13,11,1,16,15,21,2
4,4,2,1,10755,64,2019-10-01,2020-02-24,3.17,3.17,3.17,11,8,16,1,7,9,4,3,10,6,8,1,17,12,14,0
1,1,2,0,10756,386,2019-10-01,2020-02-24,3.25,3.25,3.25,1,5,1,3,0,2,4,0,3,1,0,0,1,5,6,1
6,3,4,1,10757,252,2019-10-01,2020-02-24,3.33,3.33,3.329999999999999,23,4,5,2,6,4,0,0,0,0,3,1,24,12,13,2
21,10,4,0,10758,364,2019-10-01,2020-02-24,3.33,3.33,3.3299999999999987,18,5,5,2,11,2,4,0,14,7,2,2,24,7,7,1
8,5,0,0,10759,365,2019-10-01,2020-02-24,3.33,3.33,3.329999999999999,4,0,2,0,2,0,2,0,5,2,0,2,8,3,0,3
12,2,2,1,10760,15,2019-10-01,2020-02-24,3.33,3.33,3.329999999999999,16,8,6,2,39,10,7,1,32,10,13,0,13,8,4,2
8,8,4,3,10761,133,2019-10-01,2020-02-24,3.33,3.33,3.3299999999999987,11,6,6,0,0,0,0,0,2,2,3,2,18,6,3,2
0,4,0,1,10762,65,2019-10-01,2020-02-24,3.33,3.33,3.3299999999999996,14,10,8,1,20,14,11,1,11,9,4,2,10,4,5,1
8,4,0,3,10763,14,2019-10-01,2020-02-24,3.46,3.46,3.4600000000000004,4,6,4,1,4,0,2,0,6,2,0,1,9,5,1,3
18,5,1,3,10764,55,2019-10-01,2020-02-24,3.48,3.48,3.479999999999999,20,7,6,0,12,9,6,2,15,7,3,1,14,14,6,2
16,4,3,2,10765,7,2019-10-01,2020-02-24,3.48,3.48,3.4799999999999995,25,5,3,1,28,13,13,0,21,8,4,1,21,7,5,3
4,1,4,0,10766,33,2019-10-01,2020-02-24,3.49,3.49,3.49,4,4,2,1,5,3,2,0,4,4,0,1,7,8,2,3
0,2,0,0,10767,197,2019-10-01,2020-02-24,3.49,3.49,3.49,1,0,0,0,0,0,0,0,4,8,2,2,1,1,0,0
10,7,3,1,10768,25,2019-10-01,2020-02-24,3.49,3.49,3.490000000000001,8,4,4,0,6,8,6,3,8,6,3,1,9,7,4,1
27,2,0,0,10769,2,2019-10-01,2020-02-24,3.52,3.52,3.5200000000000005,19,5,5,2,22,3,0,0,21,1,0,0,16,5,1,3
3,9,5,0,10770,366,2019-10-01,2020-02-24,3.57,3.57,3.57,2,6,4,0,4,1,3,0,6,3,0,0,9,6,4,5
4,3,0,4,10771,67,2019-10-01,2020-02-24,3.57,3.57,3.57,10,6,2,0,3,8,3,2,3,6,1,1,5,13,9,2
3,5,1,2,10772,68,2019-10-01,2020-02-24,3.57,3.57,3.57,1,1,0,0,2,0,0,0,2,3,0,3,0,5,3,2
10,3,7,1,10773,375,2019-10-01,2020-02-24,3.63,3.63,3.6299999999999994,10,10,4,3,10,5,6,0,7,10,8,0,12,6,11,2
12,3,0,0,10774,24,2019-10-01,2020-02-24,3.63,3.63,3.63,9,2,0,1,11,5,2,1,11,3,3,2,5,0,1,1
0,1,2,0,10775,387,2019-10-01,2020-02-24,3.65,3.65,3.65,0,2,0,1,6,5,8,0,0,4,7,1,2,9,4,1
4,5,5,0,10776,35,2019-10-01,2020-02-24,3.65,3.65,3.65,3,6,0,1,1,0,4,0,3,0,1,0,2,3,2,4
9,9,7,2,10777,36,2019-10-01,2020-02-24,3.65,3.65,3.6499999999999995,6,9,5,0,5,5,7,1,1,7,8,0,6,10,10,4
4,0,0,0,10778,53,2019-10-01,2020-02-24,3.65,3.65,3.65,2,4,2,1,0,0,2,0,5,2,3,2,5,7,3,2
4,2,1,1,10779,118,2019-10-01,2020-02-24,3.65,3.65,3.65,3,0,3,0,1,0,8,0,3,1,14,1,12,15,8,4
3,1,0,0,10780,22,2019-10-01,2020-02-24,3.65,3.65,3.65,4,1,0,0,10,14,4,3,6,1,0,1,11,5,1,1
18,3,0,1,10781,160,2019-10-01,2020-02-24,3.65,3.65,3.649999999999999,33,7,5,3,36,10,11,0,16,6,3,2,15,6,1,0
13,4,0,1,10782,161,2019-10-01,2020-02-24,3.65,3.65,3.6499999999999995,19,3,3,1,11,2,3,0,9,4,0,2,8,4,5,1
14,3,1,1,10783,162,2019-10-01,2020-02-24,3.65,3.65,3.65,12,6,1,2,31,10,8,1,7,3,2,0,7,6,3,2
36,10,4,3,10784,163,2019-10-01,2020-02-24,3.65,3.65,3.6500000000000004,45,10,8,3,28,7,8,2,27,11,7,0,31,6,2,0
2,9,7,3,10785,68,2019-10-01,2020-02-24,3.65,3.65,3.6499999999999995,1,9,10,0,2,2,1,0,2,11,7,3,6,4,2,1
7,2,12,0,10786,78,2019-10-01,2020-02-24,3.67,3.67,3.670000000000001,8,3,0,0,10,4,4,2,18,11,7,2,23,17,13,1
4,1,0,0,10787,14,2019-10-01,2020-02-24,3.79,3.79,3.7900000000000005,5,8,3,2,7,5,9,0,3,7,2,2,7,4,5,1
7,6,5,0,10788,143,2019-10-01,2020-02-24,3.81,3.81,3.81,14,6,5,3,15,7,6,0,13,9,10,1,14,9,13,1
5,15,0,4,10789,15,2019-10-01,2020-02-24,3.81,3.81,3.8100000000000005,11,14,6,3,1,0,0,0,13,2,2,2,7,4,7,0
4,3,0,0,10790,16,2019-10-01,2020-02-24,3.81,3.81,3.81,6,3,4,0,12,33,13,3,16,13,3,1,15,8,8,1
1,1,2,1,10791,183,2019-10-01,2020-02-24,3.81,3.81,3.81,1,4,2,1,4,2,2,2,5,2,1,1,10,4,3,1
18,7,5,2,10792,5,2019-10-01,2020-02-24,3.81,3.81,3.8100000000000005,20,6,3,1,23,3,1,1,18,3,2,2,24,7,8,1
98,8,0,3,10793,66,2019-10-01,2020-02-24,3.81,3.81,3.810000000000002,59,7,5,3,12,0,0,0,20,0,2,0,63,24,5,2
10,10,14,2,10794,143,2019-10-01,2020-02-24,3.83,3.83,3.829999999999999,4,13,9,2,10,5,8,0,0,0,5,0,20,10,6,3
2,9,5,0,10795,29,2019-10-01,2020-02-24,3.89,3.89,3.8899999999999997,2,3,0,2,7,3,1,1,6,1,0,2,5,1,1,0
2,0,4,0,10796,43,2019-10-01,2020-02-24,3.89,3.89,3.89,2,1,0,1,9,7,4,1,16,10,9,2,8,4,1,1
3,5,3,0,10797,376,2019-10-01,2020-02-24,3.95,3.95,3.95,4,3,2,0,9,4,2,0,10,4,3,1,7,1,10,0
3,3,4,1,10798,377,2019-10-01,2020-02-24,3.95,3.95,3.9499999999999997,5,2,4,0,2,1,1,0,10,7,8,3,9,4,13,2
4,4,5,0,10799,378,2019-10-01,2020-02-24,3.95,3.95,3.9499999999999997,10,7,7,3,5,1,0,0,3,1,0,0,2,6,3,2
2,2,1,1,10800,379,2019-10-01,2020-02-24,3.95,3.95,3.9500000000000006,1,3,2,1,1,4,0,2,4,9,8,1,2,1,4,1
1,1,2,1,10801,380,2019-10-01,2020-02-24,3.95,3.95,3.95,12,0,1,1,6,3,5,2,8,4,1,1,9,4,14,1
1,0,0,0,10802,381,2019-10-01,2020-02-24,3.95,3.95,3.95,2,0,0,0,4,2,5,0,1,1,0,1,1,0,3,0
4,1,0,0,10803,382,2019-10-01,2020-02-24,3.95,3.95,3.95,0,1,0,0,0,1,0,1,2,3,4,0,2,1,0,0
0,0,2,0,10804,383,2019-10-01,2020-02-24,3.95,3.95,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,10805,32,2019-10-01,2020-02-24,3.56,3.56,3.56,0,0,0,0,3,1,1,0,18,9,8,1,6,11,8,1
9,6,6,0,10806,135,2019-10-01,2020-02-24,3.97,3.97,3.9699999999999998,10,3,3,1,6,7,6,2,10,5,10,2,12,6,12,0
6,11,9,1,10807,136,2019-10-01,2020-02-24,3.97,3.97,3.9699999999999998,7,10,8,2,10,4,5,0,12,6,13,1,2,7,6,2
4,0,0,0,10808,137,2019-10-01,2020-02-24,3.97,3.97,3.97,2,1,0,1,3,1,3,0,2,8,5,0,1,1,0,0
8,5,4,1,10809,138,2019-10-01,2020-02-24,3.97,3.97,3.9700000000000006,7,6,3,1,10,5,8,0,6,9,5,1,6,7,6,1
