view,cart,remove_from_cart,purchase,rank,rank_in_category,release_date,date,max_price,min_price,avg_price,view_prev1,cart_prev1,remove_from_cart_prev1,purchase_prev1,view_prev2,cart_prev2,remove_from_cart_prev2,purchase_prev2,view_prev3,cart_prev3,remove_from_cart_prev3,purchase_prev3,view_prev4,cart_prev4,remove_from_cart_prev4,purchase_prev4
5,0,1,0,5544,124,2019-11-19,2019-12-02,3.9,3.9,3.9,4,0,4,0,110,48,19,11,0,0,0,0,0,0,0,0
20,15,13,3,5545,458,2019-11-17,2019-12-02,1.59,1.59,1.5900000000000003,34,22,11,6,19,15,9,5,1,0,0,0,0,0,0,0
3,0,0,0,5546,6,2019-11-16,2019-12-02,1.37,1.37,1.37,5,12,13,1,14,27,9,10,3,8,1,0,0,0,0,0
2,3,7,1,5547,7,2019-11-15,2019-12-02,1.49,1.49,1.49,16,15,13,5,12,23,14,6,5,7,1,0,0,0,0,0
21,13,9,4,5548,169,2019-11-15,2019-12-02,8.73,8.11,8.46617021276596,35,15,5,2,39,40,34,9,6,6,4,0,0,0,0,0
54,25,8,4,5549,459,2019-11-14,2019-12-02,1.59,1.59,1.5900000000000012,103,52,32,6,55,39,19,5,2,0,0,0,0,0,0,0
6,5,6,1,5550,460,2019-11-08,2019-12-02,1.43,1.43,1.43,0,14,5,2,0,0,2,0,3,0,6,0,9,24,11,9
4,0,2,0,5551,461,2019-11-08,2019-12-02,1.43,1.43,1.43,7,15,8,3,5,0,3,0,9,0,14,0,37,36,13,8
0,0,6,0,5552,6,2019-11-08,2019-12-02,1.81,1.81,1.8100000000000003,2,0,14,0,25,33,55,4,37,49,22,6,16,21,14,1
7,6,6,0,5553,462,2019-11-07,2019-12-02,2.38,2.38,2.3799999999999994,13,9,9,2,23,18,30,6,43,37,14,3,6,0,0,0
3,3,2,1,5554,463,2019-11-06,2019-12-02,2.38,2.38,2.38,5,4,2,2,6,8,1,5,24,14,8,4,2,4,0,0
16,15,7,1,5555,464,2019-11-05,2019-12-02,0.79,0.79,0.7899999999999999,15,9,3,2,3,0,6,0,3,0,7,0,65,38,17,9
7,11,5,4,5556,465,2019-11-05,2019-12-02,0.79,0.79,0.79,0,3,3,2,0,0,4,0,3,0,11,0,36,70,45,9
2,3,6,0,5557,466,2019-11-01,2019-12-02,0.79,0.79,0.7900000000000001,5,3,3,2,0,0,3,0,4,6,7,2,17,19,4,7
4,8,3,1,5558,467,2019-11-01,2019-12-02,0.79,0.79,0.79,13,11,5,4,3,0,1,0,0,0,5,0,37,30,19,7
5,10,9,1,5559,468,2019-11-01,2019-12-02,0.79,0.79,0.79,23,15,6,6,3,0,7,0,3,0,10,0,12,32,23,5
9,6,7,3,5560,469,2019-10-31,2019-12-02,1.43,1.43,1.43,10,17,10,3,3,0,11,0,8,4,7,3,33,34,20,5
1,0,1,0,5561,470,2019-10-31,2019-12-02,1.29,1.29,1.29,2,5,2,2,6,7,4,3,15,16,2,5,10,10,9,1
19,12,12,3,5562,471,2019-10-31,2019-12-02,1.43,1.43,1.43,11,11,4,4,3,0,0,0,4,0,0,0,11,14,17,7
16,4,1,1,5563,472,2019-10-31,2019-12-02,1.43,1.43,1.43,7,7,8,2,8,1,9,1,10,18,9,3,19,23,12,5
19,16,11,3,5564,473,2019-10-31,2019-12-02,1.43,1.43,1.43,29,19,10,5,3,0,7,0,3,0,11,0,41,38,45,6
31,16,10,4,5565,47,2019-10-30,2019-12-02,3.92,3.92,3.920000000000001,37,19,12,2,33,12,8,2,54,17,15,4,51,15,16,3
25,15,11,4,5566,22,2019-10-28,2019-12-02,7.79,7.79,7.790000000000001,22,22,14,3,22,14,14,2,8,3,3,3,18,10,6,3
1,0,2,0,5567,91,2019-10-23,2019-12-02,0.98,0.98,0.98,0,0,0,0,2,17,10,8,0,0,3,0,2,0,3,0
13,7,2,0,5568,49,2019-10-23,2019-12-02,1.25,1.25,1.25,24,14,6,2,13,22,7,6,0,10,3,1,4,7,10,2
26,15,7,5,5569,474,2019-10-23,2019-12-02,1.59,1.59,1.5900000000000003,44,32,11,8,4,0,3,0,4,0,1,0,28,9,49,3
5,6,2,5,5570,170,2019-10-19,2019-12-02,14.6,14.6,14.599999999999998,3,4,1,2,14,9,8,2,5,4,4,2,19,9,17,5
33,45,12,21,5571,475,2019-10-18,2019-12-02,0.63,0.63,0.6299999999999999,3,0,5,0,9,1,21,3,24,39,23,8,3,0,21,0
3,3,0,2,5572,476,2019-10-18,2019-12-02,1.59,1.59,1.59,13,7,9,2,7,7,11,2,24,14,12,4,25,16,14,3
1,3,1,1,5573,477,2019-10-18,2019-12-02,1.59,1.59,1.59,9,7,6,2,15,12,9,6,7,3,4,0,3,4,4,3
6,2,3,1,5574,6,2019-10-18,2019-12-02,2.38,2.38,2.38,16,11,4,5,15,16,8,4,11,4,4,1,11,5,2,1
5,5,12,2,5575,19,2019-10-18,2019-12-02,2.48,2.48,2.48,10,12,11,3,17,28,23,7,2,5,5,1,0,0,9,0
8,14,24,4,5576,20,2019-10-18,2019-12-02,2.48,2.48,2.4799999999999995,6,7,3,0,19,27,17,8,3,14,5,3,1,0,0,0
1,1,0,1,5577,23,2019-10-18,2019-12-02,5.32,5.32,5.32,1,5,3,3,9,12,6,6,0,3,0,2,5,2,4,0
1,3,2,2,5578,478,2019-10-17,2019-12-02,1.59,1.59,1.5900000000000003,5,6,5,1,12,7,10,3,15,15,9,3,17,9,13,4
0,4,0,1,5579,10,2019-10-16,2019-12-02,1.65,1.65,1.65,1,9,4,3,3,4,4,4,3,11,2,2,6,5,5,2
4,3,1,2,5580,11,2019-10-16,2019-12-02,2.29,2.29,2.29,7,6,4,3,4,5,5,3,0,8,6,2,7,11,7,3
2,10,1,5,5581,12,2019-10-16,2019-12-02,2.29,2.29,2.29,6,7,5,3,3,10,5,5,0,1,3,1,6,9,12,2
7,11,6,3,5582,13,2019-10-15,2019-12-02,2.21,2.21,2.2100000000000004,12,7,3,6,14,19,7,5,4,1,5,0,2,0,9,0
5,3,3,0,5583,27,2019-10-14,2019-12-02,6.33,6.33,6.329999999999999,25,3,6,0,36,2,8,0,11,17,11,5,21,28,13,6
7,1,1,2,5584,319,2019-10-08,2019-12-02,3.0,3.0,3.0,6,7,6,0,16,9,11,5,14,16,16,0,38,29,28,6
4,0,6,1,5585,222,2019-10-08,2019-12-02,3.95,3.95,3.95,43,36,30,6,70,61,34,5,4,3,3,0,5,0,1,0
1,0,9,0,5586,223,2019-10-08,2019-12-02,3.95,3.95,3.95,48,45,50,6,79,72,38,4,5,3,3,1,1,0,0,0
7,2,6,1,5587,57,2019-10-07,2019-12-02,4.92,4.92,4.920000000000001,18,9,7,2,14,8,7,6,8,5,5,0,11,9,7,3
7,0,4,0,5588,1,2019-10-06,2019-12-02,10.32,9.37,10.06090909090909,16,6,2,3,12,17,4,8,1,0,0,0,0,0,2,0
2,2,2,0,5589,320,2019-10-04,2019-12-02,3.0,3.0,3.0,6,2,4,0,20,5,8,3,27,17,18,4,26,13,12,4
5,2,0,0,5590,321,2019-10-04,2019-12-02,3.0,3.0,3.0,9,3,4,1,6,3,10,1,37,22,13,7,33,31,23,2
14,12,11,4,5591,116,2019-10-04,2019-12-02,3.97,3.97,3.9699999999999998,22,18,16,3,33,22,24,7,9,6,5,0,15,5,10,1
15,13,12,1,5592,84,2019-10-04,2019-12-02,4.27,4.27,4.269999999999999,21,10,7,2,22,23,16,5,16,12,9,2,1,5,4,2
0,4,3,1,5593,28,2019-10-04,2019-12-02,6.02,6.02,6.02,2,1,1,0,3,4,15,2,15,35,22,4,4,12,17,5
5,4,2,1,5594,29,2019-10-04,2019-12-02,6.02,6.02,6.02,2,1,6,0,4,4,8,1,17,26,11,5,12,7,7,5
1,4,3,0,5595,25,2019-10-03,2019-12-02,0.48,0.48,0.48,1,11,11,2,12,13,4,6,3,4,4,2,0,7,1,1
3,7,1,2,5596,5,2019-10-03,2019-12-02,0.63,0.6,0.6276923076923077,8,6,14,4,7,3,10,2,6,15,10,3,7,5,6,2
5,11,10,6,5597,28,2019-10-03,2019-12-02,1.43,1.43,1.43,7,18,6,9,2,8,5,2,2,2,4,0,2,0,2,0
5,9,5,0,5598,231,2019-10-03,2019-12-02,1.59,1.59,1.59,4,10,9,1,16,13,6,6,6,6,0,2,4,5,3,2
3,0,2,0,5599,52,2019-10-03,2019-12-02,1.84,1.84,1.8400000000000003,11,9,10,3,10,12,6,3,7,11,7,4,8,1,1,1
10,11,1,4,5600,114,2019-10-03,2019-12-02,2.22,2.22,2.2199999999999998,15,15,11,5,12,14,5,4,3,5,0,2,1,0,3,0
20,9,7,1,5601,92,2019-10-03,2019-12-02,2.7,2.7,2.7,15,8,4,3,18,10,7,3,17,10,6,1,15,6,2,4
1,1,2,0,5602,322,2019-10-03,2019-12-02,3.0,3.0,3.0,3,2,0,0,3,4,13,1,22,28,13,6,23,24,14,4
3,2,2,1,5603,323,2019-10-03,2019-12-02,3.0,3.0,3.0,3,5,4,1,10,7,9,2,20,20,16,7,41,24,16,1
5,3,3,2,5604,324,2019-10-03,2019-12-02,3.0,3.0,3.0,15,12,7,3,7,1,1,0,7,3,4,1,26,23,21,7
11,15,4,3,5605,50,2019-10-03,2019-12-02,3.65,3.65,3.649999999999999,8,14,6,2,1,0,3,0,5,11,6,4,7,7,3,5
17,15,9,1,5606,14,2019-10-03,2019-12-02,3.81,3.81,3.81,16,6,6,4,18,11,3,5,12,4,3,2,11,2,3,0
21,7,4,2,5607,5,2019-10-03,2019-12-02,4.38,4.38,4.380000000000001,32,18,4,5,16,12,12,4,13,3,0,2,4,0,1,0
8,5,1,2,5608,30,2019-10-03,2019-12-02,5.54,5.54,5.54,7,5,6,2,1,2,11,0,31,9,13,4,27,34,32,5
8,9,3,2,5609,28,2019-10-02,2019-12-02,0.57,0.57,0.57,3,12,9,3,4,6,7,1,5,5,4,1,3,5,1,6
2,14,6,1,5610,36,2019-10-02,2019-12-02,0.22,0.17,0.1808695652173913,10,16,10,3,2,7,11,0,6,12,7,1,8,15,6,7
3,14,19,1,5611,17,2019-10-02,2019-12-02,0.71,0.71,0.71,3,8,6,2,10,33,14,4,6,24,4,2,0,15,8,3
1,2,5,0,5612,86,2019-10-02,2019-12-02,0.79,0.79,0.79,3,13,8,5,7,15,8,4,6,7,3,1,0,5,6,1
0,0,1,0,5613,479,2019-10-02,2019-12-02,0.63,0.63,0.63,4,11,3,9,4,9,8,2,4,8,5,0,1,0,1,0
3,4,4,0,5614,26,2019-10-02,2019-12-02,0.79,0.75,0.7827272727272727,3,7,9,4,3,13,6,4,1,5,1,2,4,9,5,1
5,9,2,3,5615,37,2019-10-02,2019-12-02,0.95,0.95,0.9500000000000001,0,7,3,2,1,5,12,3,11,12,12,3,9,8,3,3
4,11,4,3,5616,38,2019-10-02,2019-12-02,0.95,0.95,0.95,1,9,11,4,5,10,9,3,7,10,6,2,3,6,3,2
5,2,2,1,5617,115,2019-10-02,2019-12-02,1.05,1.05,1.05,5,9,2,2,4,19,16,6,2,15,8,1,4,4,0,2
2,23,7,6,5618,93,2019-10-02,2019-12-02,1.11,1.11,1.11,8,13,8,3,3,24,7,5,0,9,2,3,0,0,3,0
2,7,0,3,5619,17,2019-10-02,2019-12-02,1.11,1.11,1.11,3,22,5,4,2,7,1,2,0,15,0,3,0,12,7,2
1,0,6,1,5620,94,2019-10-02,2019-12-02,1.25,1.25,1.25,4,22,11,3,7,26,12,4,0,10,9,3,2,6,8,1
0,1,3,1,5621,8,2019-10-02,2019-12-02,1.57,1.57,1.57,9,10,5,3,7,17,2,7,1,3,2,1,3,0,1,0
11,6,4,3,5622,1,2019-10-02,2019-12-02,1.59,1.59,1.59,9,11,4,2,14,12,7,7,5,7,6,2,1,0,0,0
16,16,23,4,5623,224,2019-10-02,2019-12-02,1.73,1.73,1.73,16,30,31,4,14,35,36,5,5,12,11,0,5,5,8,2
1,0,2,0,5624,480,2019-10-02,2019-12-02,1.75,1.75,1.75,5,1,1,1,24,15,7,6,12,10,2,3,2,3,4,1
6,4,9,1,5625,481,2019-10-02,2019-12-02,1.75,1.75,1.75,2,3,3,0,6,12,4,5,8,8,3,2,8,9,9,4
17,6,9,3,5626,45,2019-10-02,2019-12-02,1.84,1.84,1.84,30,36,28,7,13,17,24,3,12,14,4,0,6,5,6,1
4,3,1,1,5627,2,2019-10-02,2019-12-02,1.9,1.9,1.8999999999999997,5,7,9,1,11,12,5,6,2,8,2,2,8,12,10,2
19,8,7,2,5628,110,2019-10-02,2019-12-02,2.05,2.05,2.0500000000000003,14,14,7,2,24,9,11,3,15,8,12,1,8,12,6,5
22,9,19,1,5629,225,2019-10-02,2019-12-02,2.37,2.37,2.37,6,13,19,4,18,21,30,5,4,6,5,0,12,8,9,2
0,0,1,0,5630,2,2019-10-02,2019-12-02,1.89,1.89,1.89,6,16,9,3,7,12,7,5,0,3,5,0,5,12,15,3
8,2,5,2,5631,11,2019-10-02,2019-12-02,2.38,2.38,2.3799999999999994,9,8,8,3,12,17,5,6,6,7,2,0,5,6,5,2
4,3,9,0,5632,12,2019-10-02,2019-12-02,2.38,2.25,2.2906249999999995,11,16,23,4,15,25,10,3,8,6,4,2,11,5,3,2
2,2,4,1,5633,85,2019-10-02,2019-12-02,2.68,2.68,2.6800000000000006,8,5,2,3,10,14,14,5,11,5,6,1,6,10,3,2
1,2,1,0,5634,19,2019-10-02,2019-12-02,2.86,2.86,2.86,3,5,3,4,2,9,0,5,3,6,9,0,2,6,5,2
14,9,5,2,5635,28,2019-10-02,2019-12-02,2.86,2.86,2.86,14,9,3,3,22,9,9,5,5,8,3,2,7,10,7,1
24,20,18,8,5636,27,2019-10-02,2019-12-02,2.86,2.86,2.86,28,33,22,6,19,27,12,4,5,5,4,1,7,0,9,0
5,4,8,0,5637,325,2019-10-02,2019-12-02,3.0,3.0,3.0,14,12,5,1,29,8,10,2,36,17,16,4,43,16,10,4
6,6,3,1,5638,326,2019-10-02,2019-12-02,3.0,3.0,3.0,2,5,3,0,16,7,17,1,14,22,18,8,20,14,9,2
31,13,6,6,5639,226,2019-10-02,2019-12-02,3.16,3.16,3.159999999999999,14,14,5,8,22,21,19,2,9,1,1,0,8,10,15,1
24,7,10,0,5640,1,2019-10-02,2019-12-02,3.48,3.48,3.4799999999999986,42,16,7,5,46,18,10,1,30,8,5,2,37,16,3,3
12,4,3,1,5641,50,2019-10-02,2019-12-02,3.65,3.65,3.6499999999999995,10,13,7,2,17,8,2,3,20,10,2,3,8,10,6,3
5,4,2,1,5642,62,2019-10-02,2019-12-02,3.73,3.73,3.73,8,13,2,5,15,19,13,5,9,6,10,1,7,3,2,0
8,7,4,1,5643,29,2019-10-02,2019-12-02,3.81,3.81,3.81,13,14,9,4,19,14,9,6,6,6,2,0,5,5,2,1
8,5,8,1,5644,227,2019-10-02,2019-12-02,3.95,3.95,3.95,32,18,19,3,34,21,12,7,6,1,1,0,13,2,6,1
21,10,2,3,5645,6,2019-10-02,2019-12-02,3.97,3.97,3.9699999999999998,11,17,7,4,6,9,6,3,4,5,1,1,5,9,3,3
16,26,6,3,5646,60,2019-10-02,2019-12-02,3.97,3.97,3.9699999999999993,16,19,9,1,21,28,10,8,7,9,6,2,7,9,5,0
31,7,5,2,5647,22,2019-10-02,2019-12-02,4.44,4.44,4.4399999999999995,41,13,4,4,31,27,10,7,8,0,0,0,9,0,4,0
4,2,4,0,5648,96,2019-10-02,2019-12-02,4.44,4.44,4.44,5,8,14,3,14,17,28,4,9,10,9,3,8,9,6,1
13,8,8,1,5649,5,2019-10-02,2019-12-02,3.95,3.95,3.95,8,8,7,3,11,21,21,5,3,6,7,0,6,8,6,3
11,10,6,5,5650,23,2019-10-02,2019-12-02,4.76,4.76,4.759999999999999,6,8,8,2,14,11,6,4,12,13,11,2,9,10,5,3
9,9,10,0,5651,86,2019-10-02,2019-12-02,5.22,5.22,5.22,30,15,17,1,35,11,7,6,8,6,3,3,10,4,3,1
6,6,6,2,5652,87,2019-10-02,2019-12-02,5.22,5.22,5.22,8,6,27,0,34,18,20,8,11,14,7,1,6,7,5,2
2,2,2,0,5653,31,2019-10-02,2019-12-02,5.54,5.54,5.54,2,0,3,0,2,4,11,2,7,11,15,4,13,11,40,5
21,16,3,3,5654,27,2019-10-02,2019-12-02,5.56,5.56,5.560000000000001,13,10,7,2,13,9,6,1,9,11,10,2,18,17,16,6
24,4,1,1,5655,3,2019-10-02,2019-12-02,5.87,5.87,5.87,20,3,4,1,33,6,5,1,20,3,7,4,11,13,4,5
9,0,1,0,5656,2,2019-10-02,2019-12-02,5.54,5.54,5.54,33,18,15,5,41,18,16,2,20,4,2,3,10,1,1,1
3,1,4,0,5657,63,2019-10-02,2019-12-02,7.14,7.14,7.139999999999999,13,7,6,4,4,9,8,3,10,4,1,1,11,11,5,3
9,7,5,2,5658,2,2019-10-02,2019-12-02,7.14,7.14,7.139999999999999,17,8,2,3,5,4,5,2,8,10,3,4,10,12,2,2
35,13,3,2,5659,6,2019-10-02,2019-12-02,7.7,7.7,7.7,22,10,8,2,29,11,18,2,17,10,6,2,38,28,16,5
17,10,1,3,5660,171,2019-10-02,2019-12-02,10.63,10.63,10.63,9,2,4,0,17,8,9,3,20,17,12,7,29,17,10,1
16,5,4,2,5661,20,2019-10-02,2019-12-02,14.13,14.13,14.129999999999999,10,5,5,2,24,7,3,2,15,9,3,2,13,9,0,5
15,9,9,4,5662,30,2019-10-02,2019-12-02,16.67,16.67,16.670000000000005,42,15,10,5,20,13,5,3,15,7,8,1,17,11,16,2
4,10,1,4,5663,9,2019-10-01,2019-12-02,0.32,0.32,0.32,6,12,7,1,3,20,9,4,4,5,6,1,14,13,4,5
0,0,4,0,5664,4,2019-10-01,2019-12-02,0.37,0.37,0.37,0,22,11,5,9,19,21,2,6,6,2,0,1,10,6,4
1,0,3,0,5665,5,2019-10-01,2019-12-02,0.37,0.37,0.37,4,21,9,6,3,17,21,3,0,6,4,0,1,6,3,2
11,10,10,2,5666,53,2019-10-01,2019-12-02,0.4,0.4,0.39999999999999997,4,16,5,4,9,24,7,3,4,13,18,1,5,11,0,3
0,6,0,2,5667,9,2019-10-01,2019-12-02,0.41,0.41,0.41,0,7,7,4,4,7,2,4,3,4,1,1,3,7,2,2
0,5,5,5,5668,30,2019-10-01,2019-12-02,0.48,0.48,0.4799999999999999,2,25,16,4,2,7,7,3,6,7,2,1,4,10,6,3
2,0,0,0,5669,48,2019-10-01,2019-12-02,0.43,0.43,0.43,2,4,1,4,1,6,8,4,4,7,4,0,0,0,0,0
0,2,6,1,5670,116,2019-10-01,2019-12-02,0.54,0.54,0.54,10,20,7,5,1,1,0,1,2,2,0,2,2,9,5,3
1,3,4,1,5671,117,2019-10-01,2019-12-02,0.57,0.57,0.5699999999999998,9,22,10,6,1,12,9,4,1,3,2,1,0,3,2,0
3,8,4,2,5672,61,2019-10-01,2019-12-02,0.63,0.63,0.6299999999999999,8,35,8,8,1,0,2,0,2,1,0,1,4,7,9,2
96,33,14,3,5673,1,2019-10-01,2019-12-02,0.63,0.63,0.6299999999999999,87,19,11,3,78,49,29,7,33,19,4,1,1,0,2,0
7,4,11,2,5674,17,2019-10-01,2019-12-02,0.79,0.79,0.7899999999999999,2,10,7,3,9,13,8,4,0,9,7,3,3,8,7,1
2,0,5,0,5675,87,2019-10-01,2019-12-02,0.76,0.76,0.76,2,0,14,0,2,6,18,1,13,14,20,4,10,20,15,6
7,4,3,0,5676,88,2019-10-01,2019-12-02,0.79,0.79,0.7900000000000001,14,11,7,5,8,7,7,3,3,4,0,0,5,5,6,3
10,10,4,1,5677,89,2019-10-01,2019-12-02,0.79,0.79,0.79,8,10,8,1,16,11,16,4,11,13,2,2,20,16,14,4
13,7,5,0,5678,90,2019-10-01,2019-12-02,0.79,0.79,0.7900000000000001,9,12,9,4,8,10,10,3,13,1,7,0,10,7,4,4
0,2,2,1,5679,20,2019-10-01,2019-12-02,0.79,0.75,0.774,4,6,2,2,6,7,5,3,2,8,4,1,6,5,9,5
5,5,0,2,5680,21,2019-10-01,2019-12-02,0.79,0.79,0.79,6,6,9,2,14,30,19,6,6,10,10,1,5,11,6,2
1,2,3,1,5681,482,2019-10-01,2019-12-02,0.79,0.32,0.5214285714285715,6,9,10,1,6,9,5,3,11,8,9,1,5,13,3,6
5,9,7,3,5682,483,2019-10-01,2019-12-02,0.79,0.79,0.79,5,9,7,1,19,14,7,4,7,9,11,3,6,14,7,3
4,12,4,2,5683,484,2019-10-01,2019-12-02,0.79,0.79,0.7899999999999999,5,16,16,0,6,11,20,3,7,14,15,2,6,22,18,6
3,2,5,0,5684,485,2019-10-01,2019-12-02,0.79,0.79,0.79,1,8,10,3,13,8,17,1,5,10,13,3,7,12,23,4
7,3,2,1,5685,486,2019-10-01,2019-12-02,0.79,0.79,0.7899999999999999,11,10,8,3,24,11,13,4,10,9,11,1,14,13,10,3
9,6,3,3,5686,487,2019-10-01,2019-12-02,0.79,0.79,0.79,8,3,8,5,7,7,6,3,4,7,4,1,5,6,2,2
10,6,10,1,5687,488,2019-10-01,2019-12-02,0.79,0.79,0.7899999999999999,10,9,12,0,11,13,12,6,18,15,11,3,8,15,14,2
4,7,3,1,5688,489,2019-10-01,2019-12-02,0.79,0.79,0.7900000000000001,7,2,7,2,10,9,7,7,3,4,6,0,6,11,15,2
3,7,5,0,5689,490,2019-10-01,2019-12-02,0.71,0.63,0.6940000000000001,12,14,11,5,8,7,4,2,10,6,11,1,6,22,10,3
2,0,7,0,5690,491,2019-10-01,2019-12-02,0.79,0.79,0.79,1,0,4,0,4,5,4,1,12,2,16,1,31,25,15,9
4,3,4,1,5691,492,2019-10-01,2019-12-02,0.79,0.79,0.79,12,9,8,3,11,10,12,2,5,11,11,2,8,8,8,4
4,7,5,2,5692,38,2019-10-01,2019-12-02,0.79,0.79,0.7900000000000001,9,12,5,5,6,10,2,2,1,1,0,0,1,4,5,4
11,16,5,4,5693,26,2019-10-01,2019-12-02,0.79,0.73,0.7833333333333332,3,0,5,0,17,19,7,9,8,9,3,0,10,8,7,2
7,10,5,1,5694,5,2019-10-01,2019-12-02,0.79,0.79,0.79,5,7,7,2,12,12,8,5,23,14,7,3,9,9,3,1
18,15,4,3,5695,6,2019-10-01,2019-12-02,0.79,0.79,0.7899999999999998,9,10,6,6,14,10,12,2,6,7,10,2,7,7,2,1
27,10,9,2,5696,2,2019-10-01,2019-12-02,0.79,0.79,0.7899999999999997,18,10,9,3,16,15,13,4,33,12,1,3,16,9,11,1
2,8,10,1,5697,27,2019-10-01,2019-12-02,0.79,0.7,0.7642857142857145,0,0,2,0,12,16,9,5,3,7,5,3,6,13,4,3
3,7,2,0,5698,28,2019-10-01,2019-12-02,0.79,0.79,0.79,2,11,2,6,16,10,7,2,3,3,2,1,3,4,1,2
3,6,7,0,5699,29,2019-10-01,2019-12-02,0.79,0.79,0.79,7,12,6,5,4,19,13,4,2,4,3,1,5,6,7,1
7,14,8,2,5700,28,2019-10-01,2019-12-02,0.87,0.87,0.8699999999999999,5,9,4,3,10,17,5,4,3,2,1,0,4,9,3,4
6,14,4,3,5701,6,2019-10-01,2019-12-02,0.87,0.87,0.87,5,8,5,2,3,15,8,4,4,10,0,5,3,1,1,0
3,5,2,0,5702,118,2019-10-01,2019-12-02,0.95,0.92,0.944,5,9,6,3,3,15,9,5,2,32,11,2,4,3,3,1
0,4,11,4,5703,29,2019-10-01,2019-12-02,0.95,0.95,0.9499999999999998,2,15,6,5,0,0,4,0,0,11,3,4,1,7,7,2
2,11,4,0,5704,62,2019-10-01,2019-12-02,0.95,0.95,0.9500000000000002,5,10,11,0,5,17,6,4,1,7,4,2,1,11,5,5
20,20,19,0,5705,22,2019-10-01,2019-12-02,0.95,0.95,0.9499999999999997,21,12,3,5,14,8,9,2,9,6,6,2,23,12,10,2
24,18,9,7,5706,39,2019-10-01,2019-12-02,1.1,1.1,1.1,13,12,3,7,2,5,2,2,1,0,4,0,1,5,1,2
6,6,2,5,5707,15,2019-10-01,2019-12-02,1.11,1.11,1.11,13,6,2,3,10,8,1,5,10,4,4,1,15,1,0,2
0,9,3,2,5708,119,2019-10-01,2019-12-02,1.11,1.11,1.1099999999999999,0,12,2,2,2,19,8,5,3,14,8,2,1,6,2,2
1,2,2,0,5709,63,2019-10-01,2019-12-02,1.11,1.11,1.11,4,10,4,4,3,6,2,3,7,6,3,1,3,12,6,3
3,4,11,1,5710,30,2019-10-01,2019-12-02,1.19,1.19,1.1899999999999997,14,7,13,1,9,13,18,4,6,9,5,3,4,5,2,3
4,5,3,1,5711,54,2019-10-01,2019-12-02,1.21,1.21,1.21,2,7,7,3,12,8,2,4,7,7,4,2,3,8,1,2
14,9,5,4,5712,493,2019-10-01,2019-12-02,1.27,1.27,1.2699999999999998,8,22,15,3,15,13,12,4,9,16,13,2,11,17,27,2
1,2,8,2,5713,55,2019-10-01,2019-12-02,1.27,1.27,1.2699999999999998,6,15,9,4,4,13,18,4,2,5,5,2,5,8,11,1
2,6,4,2,5714,232,2019-10-01,2019-12-02,1.35,1.35,1.3499999999999999,9,11,12,2,7,12,6,3,7,11,9,5,5,7,4,1
7,8,8,3,5715,29,2019-10-01,2019-12-02,1.43,1.43,1.43,8,19,11,4,12,12,14,1,11,12,13,5,13,15,10,1
8,2,5,1,5716,494,2019-10-01,2019-12-02,1.43,1.43,1.43,21,3,5,0,15,7,7,4,13,8,8,4,19,10,7,3
34,6,5,2,5717,495,2019-10-01,2019-12-02,1.43,1.43,1.43,46,14,6,5,48,12,5,3,39,13,14,2,45,13,8,1
1,4,1,0,5718,496,2019-10-01,2019-12-02,1.43,1.43,1.43,17,9,4,1,16,13,6,5,14,7,6,2,14,7,7,3
1,2,0,0,5719,497,2019-10-01,2019-12-02,1.43,1.43,1.43,9,2,5,1,17,5,7,3,7,5,2,4,13,12,1,3
4,1,3,0,5720,498,2019-10-01,2019-12-02,1.43,1.43,1.4300000000000002,11,9,9,3,12,7,7,3,10,12,4,2,13,13,15,3
10,4,3,0,5721,499,2019-10-01,2019-12-02,1.43,1.43,1.4300000000000002,11,8,9,1,10,10,6,8,8,5,12,1,11,5,10,1
7,6,0,2,5722,40,2019-10-01,2019-12-02,1.43,1.43,1.43,17,9,5,2,22,10,15,4,22,11,3,2,13,12,4,3
11,8,4,4,5723,41,2019-10-01,2019-12-02,1.43,1.43,1.43,8,8,7,1,18,11,12,4,6,11,7,2,52,33,11,4
2,7,6,2,5724,28,2019-10-01,2019-12-02,1.43,1.43,1.43,6,10,16,1,12,23,11,4,10,8,7,3,3,8,4,3
0,0,1,0,5725,3,2019-10-01,2019-12-02,1.49,1.49,1.49,2,0,0,0,3,0,3,0,15,7,10,3,11,17,4,8
12,16,4,5,5726,51,2019-10-01,2019-12-02,1.51,1.51,1.5100000000000002,0,0,0,0,13,31,22,5,1,18,11,2,5,6,7,0
7,12,3,4,5727,233,2019-10-01,2019-12-02,1.59,1.59,1.59,3,30,14,7,4,13,15,2,4,9,3,2,0,3,3,0
3,19,3,6,5728,234,2019-10-01,2019-12-02,1.59,1.59,1.59,6,8,8,1,10,17,12,5,9,14,6,2,11,18,12,3
14,27,12,8,5729,235,2019-10-01,2019-12-02,1.59,1.59,1.59,4,18,17,1,7,20,9,8,4,14,5,2,1,13,9,0
1,7,8,2,5730,46,2019-10-01,2019-12-02,1.59,1.59,1.5900000000000003,13,13,8,2,7,7,3,4,4,10,0,3,2,4,2,2
9,4,4,4,5731,500,2019-10-01,2019-12-02,1.59,1.59,1.59,7,10,9,2,11,15,15,2,10,16,14,4,11,14,8,3
4,8,14,3,5732,13,2019-10-01,2019-12-02,1.59,1.59,1.5900000000000003,5,10,6,3,9,17,14,5,7,11,10,1,2,14,15,2
