view,cart,remove_from_cart,purchase,rank,rank_in_category,release_date,date,max_price,min_price,avg_price,view_prev1,cart_prev1,remove_from_cart_prev1,purchase_prev1,view_prev2,cart_prev2,remove_from_cart_prev2,purchase_prev2,view_prev3,cart_prev3,remove_from_cart_prev3,purchase_prev3,view_prev4,cart_prev4,remove_from_cart_prev4,purchase_prev4
2,3,2,1,7253,17,2019-10-01,2019-10-28,0.79,0.79,0.79,2,2,2,1,1,5,4,1,2,3,2,0,9,13,4,4
7,16,13,4,7254,28,2019-10-01,2019-10-28,0.79,0.79,0.7899999999999999,13,19,10,2,11,6,5,2,5,6,2,2,11,16,12,0
20,4,1,0,7255,29,2019-10-01,2019-10-28,0.79,0.79,0.79,10,5,8,1,14,5,3,3,7,3,2,1,8,11,0,1
2,7,3,1,7256,43,2019-10-01,2019-10-28,0.79,0.79,0.7899999999999999,4,3,4,1,7,6,6,2,1,2,1,1,3,8,3,2
5,10,8,3,7257,4,2019-10-01,2019-10-28,0.79,0.79,0.7899999999999999,6,10,9,2,11,8,6,1,6,5,9,1,9,11,1,2
4,4,2,0,7258,5,2019-10-01,2019-10-28,0.79,0.79,0.79,8,4,4,0,7,2,1,0,8,8,6,3,13,7,1,3
1,5,2,2,7259,31,2019-10-01,2019-10-28,0.79,0.79,0.79,2,2,3,0,1,5,3,3,2,9,2,0,1,12,7,3
4,3,3,2,7260,28,2019-10-01,2019-10-28,0.79,0.79,0.79,3,6,3,2,3,6,3,3,7,3,1,1,3,9,1,0
1,6,1,0,7261,29,2019-10-01,2019-10-28,0.71,0.71,0.71,0,4,8,3,1,4,5,1,1,5,1,0,3,13,2,2
1,0,2,0,7262,30,2019-10-01,2019-10-28,0.71,0.71,0.71,1,1,0,1,5,7,7,4,0,0,2,0,0,1,10,1
10,11,9,4,7263,31,2019-10-01,2019-10-28,0.79,0.79,0.79,14,5,2,4,10,6,9,1,4,3,3,0,9,11,5,1
5,3,0,0,7264,22,2019-10-01,2019-10-28,0.83,0.83,0.83,2,2,0,1,2,7,7,0,1,8,4,3,4,13,4,2
5,5,3,1,7265,35,2019-10-01,2019-10-28,0.87,0.87,0.87,2,6,2,0,6,12,3,1,13,14,5,3,6,15,3,2
8,6,0,0,7266,11,2019-10-01,2019-10-28,0.87,0.87,0.87,1,3,1,3,3,5,0,2,2,4,2,0,5,21,4,1
1,7,7,1,7267,19,2019-10-01,2019-10-28,0.95,0.95,0.95,8,9,6,0,8,19,10,4,3,9,7,1,5,17,8,1
0,0,3,0,7268,11,2019-10-01,2019-10-28,0.95,0.95,0.9499999999999998,0,0,0,0,7,10,9,2,1,2,2,0,4,10,5,4
9,21,8,3,7269,122,2019-10-01,2019-10-28,0.95,0.95,0.9499999999999995,5,14,11,0,3,5,2,2,3,9,6,2,3,13,5,2
6,5,1,1,7270,32,2019-10-01,2019-10-28,1.03,1.03,1.0300000000000002,3,1,0,0,1,3,7,1,6,12,6,2,2,5,4,3
4,2,1,0,7271,44,2019-10-01,2019-10-28,1.03,1.03,1.03,3,2,3,1,3,1,0,0,2,2,5,3,6,5,2,2
2,1,1,0,7272,45,2019-10-01,2019-10-28,1.03,1.03,1.03,0,0,1,1,4,3,2,2,1,1,0,3,4,3,5,0
4,5,1,2,7273,138,2019-10-01,2019-10-28,1.05,1.05,1.05,3,4,2,2,4,5,2,2,2,3,3,0,5,15,3,2
11,7,7,3,7274,361,2019-10-01,2019-10-28,1.11,1.11,1.11,6,5,3,3,10,9,12,1,6,7,9,1,8,2,1,1
6,6,5,1,7275,362,2019-10-01,2019-10-28,1.11,1.11,1.1100000000000003,11,15,9,4,2,0,0,0,1,0,5,0,8,5,7,2
5,8,2,1,7276,363,2019-10-01,2019-10-28,1.11,1.11,1.1099999999999999,0,1,0,0,5,2,8,2,9,11,10,1,9,11,3,3
7,4,4,4,7277,364,2019-10-01,2019-10-28,1.11,1.11,1.11,5,8,5,2,5,6,4,1,3,7,4,2,8,8,7,1
1,8,1,0,7278,70,2019-10-01,2019-10-28,1.11,1.11,1.11,1,2,0,1,3,2,2,2,4,9,2,2,1,6,1,1
5,5,3,1,7279,71,2019-10-01,2019-10-28,1.11,1.11,1.11,1,6,2,1,2,3,2,1,5,8,0,2,3,7,3,2
15,8,8,0,7280,125,2019-10-01,2019-10-28,1.11,1.11,1.1099999999999999,18,7,6,2,15,4,3,1,19,8,10,1,16,11,4,2
63,2,5,1,7281,86,2019-10-01,2019-10-28,1.11,1.11,1.1099999999999997,42,7,6,3,36,13,7,1,27,16,5,0,22,6,3,2
11,10,8,2,7282,6,2019-10-01,2019-10-28,1.13,0.56,0.7990322580645163,15,7,4,3,13,2,0,0,13,2,3,2,16,14,7,1
1,2,3,1,7283,30,2019-10-01,2019-10-28,1.17,1.17,1.17,1,4,6,0,1,6,5,2,3,3,0,2,2,10,4,2
2,0,9,0,7284,186,2019-10-01,2019-10-28,1.25,1.25,1.25,27,4,15,0,34,28,30,5,17,14,26,1,3,0,12,0
1,9,3,3,7285,95,2019-10-01,2019-10-28,1.27,1.27,1.27,2,6,4,3,3,4,1,1,2,7,9,2,3,4,5,0
2,5,5,1,7286,96,2019-10-01,2019-10-28,1.27,1.27,1.2699999999999998,0,6,3,2,1,11,4,2,2,6,4,2,1,1,5,0
18,3,4,0,7287,365,2019-10-01,2019-10-28,1.27,1.27,1.2699999999999998,11,3,7,0,13,7,2,1,16,10,4,4,16,9,5,1
16,10,14,4,7288,366,2019-10-01,2019-10-28,1.27,1.27,1.2699999999999998,13,15,10,2,10,8,3,1,16,19,14,0,8,9,4,3
1,0,0,1,7289,16,2019-10-01,2019-10-28,1.27,1.27,1.27,1,2,5,0,2,3,2,0,3,7,6,3,3,15,6,3
0,0,7,0,7290,17,2019-10-01,2019-10-28,1.27,1.27,1.2699999999999998,8,10,3,1,0,7,3,2,4,5,3,2,0,2,12,1
0,0,6,1,7291,18,2019-10-01,2019-10-28,1.27,1.27,1.27,0,9,1,1,1,4,4,1,4,6,5,2,2,10,8,2
5,2,6,0,7292,123,2019-10-01,2019-10-28,1.27,1.27,1.2699999999999998,3,3,2,0,7,8,3,2,10,1,1,2,10,15,9,2
4,3,7,0,7293,124,2019-10-01,2019-10-28,1.27,1.27,1.27,5,6,2,1,4,7,3,0,2,1,0,2,5,18,9,3
2,3,5,0,7294,125,2019-10-01,2019-10-28,1.33,1.19,1.246,0,0,0,0,1,6,3,3,3,6,8,1,3,11,1,2
3,5,2,0,7295,126,2019-10-01,2019-10-28,1.33,1.06,1.1680000000000001,2,1,0,0,0,0,3,0,0,13,9,4,2,14,3,2
1,4,2,2,7296,127,2019-10-01,2019-10-28,1.19,1.19,1.19,0,0,2,0,0,5,3,2,1,9,7,2,3,11,0,2
5,5,8,1,7297,128,2019-10-01,2019-10-28,1.41,1.41,1.41,6,12,13,0,3,4,1,4,0,5,3,0,2,11,2,2
7,3,2,2,7298,4,2019-10-01,2019-10-28,1.43,1.43,1.43,10,5,0,0,2,6,4,1,5,7,3,4,14,3,0,1
2,8,5,1,7299,26,2019-10-01,2019-10-28,1.43,1.43,1.43,2,3,2,1,0,6,4,1,3,7,3,2,3,5,4,2
2,7,5,0,7300,27,2019-10-01,2019-10-28,1.43,1.43,1.43,2,9,6,3,4,12,5,3,1,9,7,0,0,1,6,0
4,14,7,2,7301,28,2019-10-01,2019-10-28,1.43,1.43,1.43,0,0,0,0,0,0,5,0,6,6,8,3,9,16,7,3
4,2,1,3,7302,367,2019-10-01,2019-10-28,1.43,1.43,1.4300000000000002,10,5,8,1,9,10,6,4,4,4,8,0,4,6,2,1
11,5,2,1,7303,368,2019-10-01,2019-10-28,1.43,1.43,1.43,2,1,0,0,6,1,4,1,26,18,16,5,7,6,1,0
11,3,4,0,7304,369,2019-10-01,2019-10-28,1.43,1.43,1.4300000000000002,4,5,3,0,9,6,4,4,13,7,6,1,17,9,5,1
4,5,4,1,7305,370,2019-10-01,2019-10-28,1.43,1.43,1.43,10,10,8,0,5,2,2,2,13,11,7,2,6,8,2,2
8,6,6,2,7306,371,2019-10-01,2019-10-28,1.43,1.43,1.43,8,5,3,1,16,5,2,1,8,9,6,3,11,6,2,1
12,4,3,0,7307,372,2019-10-01,2019-10-28,1.43,1.43,1.43,6,13,10,2,6,8,3,2,7,9,7,0,7,10,2,2
11,3,5,1,7308,72,2019-10-01,2019-10-28,1.43,1.43,1.4300000000000002,10,5,3,2,17,6,6,2,8,3,10,0,10,3,1,2
5,15,8,4,7309,27,2019-10-01,2019-10-28,1.43,1.43,1.43,4,12,9,2,3,8,4,2,3,6,2,2,2,0,6,0
3,4,3,1,7310,28,2019-10-01,2019-10-28,1.43,1.43,1.43,0,0,1,0,1,4,7,1,7,13,11,2,5,20,12,3
3,7,10,1,7311,51,2019-10-01,2019-10-28,1.43,1.43,1.4300000000000002,3,18,6,4,3,13,13,2,2,9,6,0,1,6,7,0
15,24,9,1,7312,119,2019-10-01,2019-10-28,1.35,1.35,1.3500000000000003,16,18,11,1,16,23,6,2,20,6,3,0,8,11,7,3
5,3,4,1,7313,129,2019-10-01,2019-10-28,1.51,1.51,1.5100000000000002,4,13,9,4,0,4,1,2,1,6,4,0,2,9,5,0
4,1,1,1,7314,7,2019-10-01,2019-10-28,1.52,1.52,1.52,27,14,5,1,11,12,6,2,17,5,5,2,10,16,2,1
6,4,2,0,7315,17,2019-10-01,2019-10-28,1.52,1.52,1.5199999999999998,0,1,0,0,5,9,5,2,6,9,4,4,3,8,0,0
6,10,2,4,7316,3,2019-10-01,2019-10-28,1.52,1.37,1.4109090909090911,1,0,3,0,1,3,2,2,2,13,9,3,3,21,10,1
6,4,2,2,7317,22,2019-10-01,2019-10-28,1.56,1.56,1.5600000000000003,2,2,1,1,1,1,2,1,9,13,2,2,2,10,6,2
2,11,7,2,7318,283,2019-10-01,2019-10-28,1.57,1.57,1.57,1,1,2,0,2,6,2,4,1,2,2,0,7,13,6,2
8,6,2,1,7319,8,2019-10-01,2019-10-28,1.57,1.57,1.57,8,9,5,3,9,2,0,0,4,6,3,1,5,8,2,2
0,2,7,1,7320,284,2019-10-01,2019-10-28,1.27,1.27,1.27,12,28,15,4,2,4,1,1,1,2,6,0,1,3,0,1
3,2,2,1,7321,285,2019-10-01,2019-10-28,1.27,1.27,1.27,6,7,7,1,5,10,9,2,3,4,3,1,3,11,6,2
5,4,3,2,7322,286,2019-10-01,2019-10-28,1.59,1.59,1.59,6,3,0,3,0,4,2,0,9,12,7,3,1,3,3,0
2,13,5,2,7323,287,2019-10-01,2019-10-28,1.59,1.59,1.59,2,4,3,1,5,3,0,2,0,4,7,0,1,9,5,3
4,4,0,1,7324,288,2019-10-01,2019-10-28,1.59,1.59,1.5900000000000003,13,9,12,0,12,8,6,2,10,7,5,2,7,8,4,2
2,3,8,0,7325,289,2019-10-01,2019-10-28,1.59,1.59,1.59,6,9,9,1,13,9,1,3,0,13,5,2,2,6,4,0
3,2,4,0,7326,290,2019-10-01,2019-10-28,1.59,1.59,1.5900000000000003,11,8,11,1,4,9,4,2,3,6,7,1,2,7,3,2
1,1,0,0,7327,291,2019-10-01,2019-10-28,1.59,1.59,1.59,2,3,4,1,5,7,3,0,3,4,6,0,2,6,4,5
7,6,6,2,7328,41,2019-10-01,2019-10-28,1.59,1.59,1.59,14,8,10,0,8,7,3,5,18,11,16,1,6,3,3,0
17,16,13,3,7329,373,2019-10-01,2019-10-28,1.59,1.59,1.5900000000000003,19,15,11,3,9,8,13,0,8,14,4,1,9,11,5,2
6,3,0,1,7330,374,2019-10-01,2019-10-28,1.59,1.59,1.5900000000000003,10,6,5,2,10,11,8,2,4,5,2,0,3,5,1,2
12,5,11,3,7331,73,2019-10-01,2019-10-28,1.59,1.59,1.5900000000000003,23,16,4,2,13,8,4,2,19,14,7,2,11,5,5,0
10,8,9,3,7332,74,2019-10-01,2019-10-28,1.59,1.59,1.59,7,11,0,3,11,11,7,1,2,2,2,1,2,3,1,1
6,5,3,1,7333,126,2019-10-01,2019-10-28,1.59,1.59,1.59,0,3,1,1,6,6,5,0,12,10,7,4,4,10,4,1
14,8,1,3,7334,127,2019-10-01,2019-10-28,1.59,1.59,1.59,11,6,1,1,11,5,6,0,11,6,4,2,17,16,9,3
6,5,4,0,7335,17,2019-10-01,2019-10-28,1.59,1.59,1.59,3,5,0,1,7,3,2,1,4,3,3,2,7,14,5,2
2,5,5,1,7336,18,2019-10-01,2019-10-28,1.59,1.59,1.59,1,4,3,2,1,2,3,1,1,7,7,1,3,10,7,2
6,1,0,1,7337,3,2019-10-01,2019-10-28,1.59,1.59,1.59,8,4,3,2,8,3,2,1,10,10,13,1,10,18,3,2
14,8,2,2,7338,128,2019-10-01,2019-10-28,1.65,1.65,1.6500000000000001,19,6,5,2,20,9,4,1,13,7,7,3,13,10,3,0
4,4,4,2,7339,63,2019-10-01,2019-10-28,1.65,1.65,1.6500000000000001,15,10,7,2,4,5,3,1,5,10,5,2,6,6,11,1
2,0,0,0,7340,36,2019-10-01,2019-10-28,1.65,1.65,1.65,1,7,0,2,7,5,6,2,2,3,2,1,4,7,0,1
0,2,1,1,7341,130,2019-10-01,2019-10-28,1.49,1.49,1.49,1,4,6,2,0,5,3,2,0,4,2,1,4,11,4,1
3,1,1,0,7342,120,2019-10-01,2019-10-28,1.68,1.68,1.6800000000000002,6,3,3,2,2,11,10,2,4,6,0,0,3,5,5,2
24,15,13,5,7343,299,2019-10-01,2019-10-28,1.73,1.73,1.73,22,20,10,3,9,9,10,0,2,5,6,1,11,16,13,2
20,38,17,9,7344,300,2019-10-01,2019-10-28,1.73,1.73,1.7299999999999993,11,13,12,2,4,4,1,1,9,7,8,2,6,14,6,1
7,11,12,2,7345,292,2019-10-01,2019-10-28,1.75,1.75,1.75,9,16,12,5,6,10,8,1,10,10,2,0,8,10,4,0
3,8,7,2,7346,22,2019-10-01,2019-10-28,1.75,1.75,1.75,4,7,3,1,3,7,9,2,4,3,2,1,3,7,3,2
30,10,7,2,7347,375,2019-10-01,2019-10-28,1.75,1.75,1.75,29,8,4,0,54,12,11,2,25,16,10,0,45,16,12,4
13,8,6,3,7348,376,2019-10-01,2019-10-28,1.75,1.75,1.75,7,8,7,1,10,12,9,2,21,15,14,3,9,9,6,0
5,6,9,0,7349,377,2019-10-01,2019-10-28,1.75,1.75,1.75,10,8,7,5,5,13,12,0,7,17,13,0,10,12,5,1
17,7,1,3,7350,378,2019-10-01,2019-10-28,1.75,1.75,1.75,12,10,7,1,5,8,5,1,9,14,8,1,8,13,7,3
8,1,1,1,7351,129,2019-10-01,2019-10-28,1.75,1.75,1.75,5,2,1,2,11,4,4,1,11,9,3,2,7,2,5,1
1,3,3,1,7352,64,2019-10-01,2019-10-28,1.75,1.75,1.75,4,1,0,1,1,7,3,2,1,1,1,1,3,8,1,2
3,5,3,0,7353,65,2019-10-01,2019-10-28,1.75,1.75,1.75,0,1,2,1,6,4,1,0,10,7,6,3,5,7,1,2
2,1,1,0,7354,20,2019-10-01,2019-10-28,1.83,1.83,1.83,4,8,3,1,16,8,3,4,4,16,6,1,8,9,1,0
2,2,0,0,7355,41,2019-10-01,2019-10-28,1.89,1.89,1.89,5,4,4,2,2,10,10,3,9,8,1,1,9,9,3,0
14,18,10,6,7356,379,2019-10-01,2019-10-28,1.9,1.9,1.8999999999999995,13,14,9,2,14,8,10,1,15,16,8,1,10,12,5,2
7,3,1,0,7357,380,2019-10-01,2019-10-28,1.9,1.9,1.9000000000000001,10,6,2,2,6,3,1,2,10,8,3,2,10,6,4,0
11,3,4,0,7358,381,2019-10-01,2019-10-28,1.9,1.9,1.9000000000000001,17,9,20,2,7,7,5,0,16,14,8,3,16,14,6,1
4,9,6,1,7359,382,2019-10-01,2019-10-28,1.9,1.9,1.9,7,12,17,2,16,8,8,2,10,12,15,1,11,12,15,1
15,9,4,3,7360,15,2019-10-01,2019-10-28,1.9,1.9,1.9,15,13,6,2,17,10,4,2,9,14,3,2,9,3,2,0
2,3,1,1,7361,121,2019-10-01,2019-10-28,1.9,1.9,1.9000000000000001,1,3,4,1,1,4,0,3,2,4,1,1,1,1,2,1
20,10,6,1,7362,19,2019-10-01,2019-10-28,1.9,1.9,1.8999999999999995,14,8,14,0,19,6,6,2,17,5,6,2,46,9,8,2
10,5,5,0,7363,131,2019-10-01,2019-10-28,1.9,1.9,1.9,8,8,2,1,5,6,5,3,2,10,5,1,3,10,1,1
6,4,4,1,7364,132,2019-10-01,2019-10-28,1.9,1.9,1.9,8,5,4,1,10,7,3,2,2,7,6,2,5,11,2,1
1,1,1,1,7365,133,2019-10-01,2019-10-28,1.9,1.71,1.8525,7,6,8,2,0,4,4,1,2,9,2,2,2,10,2,1
5,10,7,4,7366,7,2019-10-01,2019-10-28,1.9,1.9,1.9,5,4,2,2,3,4,2,2,10,4,2,0,8,12,3,2
3,4,1,1,7367,37,2019-10-01,2019-10-28,1.84,1.84,1.8400000000000003,7,8,1,2,3,4,2,0,2,6,2,2,6,10,1,2
8,7,11,2,7368,22,2019-10-01,2019-10-28,1.98,1.98,1.98,9,13,21,2,6,13,7,2,7,9,10,1,6,5,1,1
1,5,4,1,7369,23,2019-10-01,2019-10-28,1.98,1.98,1.9800000000000002,1,7,9,2,3,7,4,1,2,9,11,1,1,10,5,2
8,7,3,3,7370,66,2019-10-01,2019-10-28,1.98,1.98,1.9800000000000002,8,4,4,1,5,13,7,2,13,6,8,0,11,7,10,3
4,0,3,0,7371,187,2019-10-01,2019-10-28,2.05,2.05,2.05,15,15,18,1,10,6,4,1,22,11,8,1,14,16,7,3
19,3,4,1,7372,188,2019-10-01,2019-10-28,2.05,2.05,2.0500000000000003,12,10,12,1,5,5,3,1,6,10,4,2,8,5,4,2
8,3,2,3,7373,189,2019-10-01,2019-10-28,2.05,2.05,2.05,10,5,7,1,17,9,12,1,11,16,8,3,12,6,5,1
9,11,7,3,7374,190,2019-10-01,2019-10-28,2.05,2.05,2.0500000000000003,9,7,6,2,13,6,6,1,10,18,13,3,16,10,6,0
2,0,2,0,7375,191,2019-10-01,2019-10-28,2.05,2.05,2.05,4,1,5,1,4,6,4,1,18,17,5,3,9,6,6,1
1,4,3,0,7376,108,2019-10-01,2019-10-28,2.05,2.05,2.05,3,4,4,1,6,10,6,4,6,7,4,1,2,11,7,0
1,5,2,1,7377,109,2019-10-01,2019-10-28,2.05,2.05,2.05,13,8,6,2,8,3,5,2,1,8,7,1,2,9,3,1
6,9,3,3,7378,110,2019-10-01,2019-10-28,2.05,2.05,2.0500000000000003,5,5,2,2,6,5,9,1,5,12,17,1,4,17,15,2
7,11,12,0,7379,111,2019-10-01,2019-10-28,2.05,2.05,2.0500000000000003,8,9,5,1,6,8,9,1,7,11,7,4,5,10,6,0
4,15,4,5,7380,112,2019-10-01,2019-10-28,2.05,2.05,2.0500000000000003,8,6,8,2,6,10,19,0,8,10,7,1,6,18,11,3
5,8,5,1,7381,113,2019-10-01,2019-10-28,2.05,2.05,2.0500000000000003,11,6,7,0,6,8,3,1,10,12,14,4,7,15,5,1
14,11,9,3,7382,114,2019-10-01,2019-10-28,2.05,2.05,2.0500000000000003,10,11,15,1,9,10,7,3,7,8,12,0,6,15,7,2
5,13,13,5,7383,115,2019-10-01,2019-10-28,2.05,2.05,2.0500000000000003,0,6,6,0,13,10,9,2,2,11,11,1,4,17,4,3
2,7,0,1,7384,116,2019-10-01,2019-10-28,2.05,2.05,2.05,6,7,3,5,1,4,2,0,2,5,6,0,4,12,11,1
5,13,16,2,7385,117,2019-10-01,2019-10-28,2.05,2.05,2.05,4,15,13,3,5,17,17,2,4,12,15,1,1,12,7,0
4,5,7,2,7386,192,2019-10-01,2019-10-28,2.06,2.06,2.06,6,6,4,3,0,0,3,0,5,5,4,2,13,7,3,1
2,5,3,0,7387,23,2019-10-01,2019-10-28,2.06,2.06,2.06,4,6,10,2,2,8,8,2,4,12,6,1,3,13,5,1
3,7,5,1,7388,24,2019-10-01,2019-10-28,2.06,2.06,2.06,4,6,5,0,10,12,10,3,5,7,5,1,10,16,5,2
9,12,5,4,7389,383,2019-10-01,2019-10-28,2.06,2.06,2.06,15,11,14,1,14,10,16,0,22,16,5,3,10,9,6,2
10,21,17,2,7390,384,2019-10-01,2019-10-28,2.06,2.06,2.0599999999999996,12,12,9,1,12,8,0,2,25,13,11,2,14,14,6,1
14,16,8,1,7391,385,2019-10-01,2019-10-28,2.06,2.06,2.059999999999999,7,7,13,0,7,13,9,1,17,16,7,3,10,9,4,2
13,29,17,8,7392,29,2019-10-01,2019-10-28,2.06,2.06,2.0600000000000005,24,19,12,5,1,4,3,1,5,0,3,0,1,0,2,0
7,8,5,2,7393,30,2019-10-01,2019-10-28,2.06,2.06,2.0600000000000005,2,5,5,0,4,10,6,1,6,10,3,2,7,10,7,3
4,6,0,2,7394,31,2019-10-01,2019-10-28,2.06,2.06,2.06,2,8,5,1,8,6,5,1,6,17,20,0,6,14,23,4
17,21,16,3,7395,9,2019-10-01,2019-10-28,2.06,2.06,2.0600000000000005,22,10,4,3,29,14,9,1,28,13,9,2,26,20,7,0
5,0,0,0,7396,5,2019-10-01,2019-10-28,2.1,2.1,2.1,1,0,0,0,7,2,1,2,3,7,2,4,1,4,2,0
5,12,7,3,7397,134,2019-10-01,2019-10-28,2.14,2.14,2.14,5,3,3,0,11,8,5,1,22,11,3,4,28,28,0,1
2,0,2,0,7398,29,2019-10-01,2019-10-28,2.22,2.22,2.22,8,3,0,2,27,4,2,2,17,1,5,1,29,6,5,1
14,5,6,2,7399,30,2019-10-01,2019-10-28,2.22,2.22,2.2199999999999998,20,11,5,3,16,5,0,1,22,3,7,1,19,6,5,1
14,11,13,2,7400,30,2019-10-01,2019-10-28,2.22,2.22,2.2199999999999998,7,10,4,2,7,8,5,2,39,8,10,1,10,13,7,1
2,0,0,0,7401,31,2019-10-01,2019-10-28,2.22,2.22,2.22,8,3,3,2,18,1,4,1,151,7,6,0,42,8,0,3
2,1,1,0,7402,139,2019-10-01,2019-10-28,2.22,2.22,2.22,4,2,4,0,2,3,6,1,12,6,5,3,7,8,2,2
17,9,5,1,7403,6,2019-10-01,2019-10-28,2.22,2.22,2.2199999999999998,8,6,6,2,8,6,2,1,19,4,2,2,16,14,3,1
2,3,0,1,7404,7,2019-10-01,2019-10-28,2.3,2.3,2.3,6,7,3,3,4,5,3,2,4,3,2,0,5,13,7,1
5,6,3,1,7405,27,2019-10-01,2019-10-28,2.3,2.3,2.3,11,7,5,1,8,4,4,2,8,7,3,2,12,10,3,1
3,7,5,5,7406,293,2019-10-01,2019-10-28,2.35,2.35,2.35,4,7,6,1,2,10,4,2,4,10,7,2,5,2,0,1
13,1,3,2,7407,180,2019-10-01,2019-10-28,2.37,2.37,2.3700000000000006,11,3,6,0,13,7,3,2,7,5,7,2,11,12,0,2
13,6,3,0,7408,127,2019-10-01,2019-10-28,2.37,2.37,2.3700000000000006,9,8,7,0,17,12,15,2,18,14,4,3,19,9,5,1
15,21,28,6,7409,301,2019-10-01,2019-10-28,2.37,2.37,2.369999999999999,13,7,9,3,2,3,1,1,3,5,6,2,4,8,4,0
4,8,6,2,7410,11,2019-10-01,2019-10-28,2.37,2.37,2.37,2,6,9,2,3,8,5,1,2,9,8,1,7,11,5,2
0,0,2,0,7411,12,2019-10-01,2019-10-28,2.37,2.37,2.37,1,3,0,1,1,5,2,1,3,3,2,1,6,10,1,3
8,10,3,1,7412,135,2019-10-01,2019-10-28,2.37,2.37,2.3700000000000006,6,5,2,1,7,4,1,1,4,17,6,3,6,13,3,1
1,3,2,1,7413,1,2019-10-01,2019-10-28,2.13,2.13,2.13,6,8,7,3,6,7,3,2,5,7,6,0,5,13,6,1
3,9,5,5,7414,35,2019-10-01,2019-10-28,2.38,2.38,2.3799999999999994,3,5,7,1,7,13,5,3,13,7,4,2,8,7,3,0
3,0,1,0,7415,36,2019-10-01,2019-10-28,2.38,2.38,2.38,7,3,2,1,11,4,2,3,13,7,6,1,3,8,0,1
12,10,2,2,7416,37,2019-10-01,2019-10-28,2.38,2.38,2.3799999999999994,12,9,11,2,17,13,15,2,31,11,11,1,8,12,7,1
0,1,1,0,7417,233,2019-10-01,2019-10-28,2.38,2.38,2.38,1,0,7,0,3,4,4,1,6,8,10,1,13,16,20,4
2,4,2,0,7418,234,2019-10-01,2019-10-28,2.38,2.38,2.38,1,8,9,3,10,5,0,0,3,9,9,2,14,15,11,1
0,0,7,0,7419,235,2019-10-01,2019-10-28,2.38,2.38,2.38,0,0,7,0,1,2,6,1,1,0,16,0,11,10,30,5
2,12,11,3,7420,21,2019-10-01,2019-10-28,2.38,2.38,2.3799999999999994,11,8,6,0,11,9,5,1,2,0,1,0,5,4,31,5
1,5,4,0,7421,294,2019-10-01,2019-10-28,2.38,2.38,2.38,5,5,3,2,3,3,7,0,5,10,10,1,13,11,11,3
24,14,3,4,7422,48,2019-10-01,2019-10-28,2.38,2.38,2.38,13,8,1,2,15,4,5,0,23,15,5,3,16,4,0,1
1,0,2,0,7423,32,2019-10-01,2019-10-28,2.38,2.38,2.38,4,0,3,0,11,7,6,1,13,10,7,4,7,20,10,1
14,5,0,0,7424,4,2019-10-01,2019-10-28,2.38,2.38,2.379999999999999,27,6,0,1,34,17,7,2,22,17,4,2,24,8,3,1
16,6,2,1,7425,47,2019-10-01,2019-10-28,2.38,2.38,2.3799999999999994,28,13,11,1,19,8,7,0,18,4,0,1,9,10,0,4
2,0,2,0,7426,67,2019-10-01,2019-10-28,2.38,2.38,2.38,3,0,0,0,2,0,0,0,3,8,3,4,5,14,4,2
23,5,1,4,7427,28,2019-10-01,2019-10-28,2.38,2.38,2.38,15,1,2,0,29,7,1,0,21,15,13,2,19,9,6,4
13,3,4,1,7428,16,2019-10-01,2019-10-28,2.38,2.38,2.3799999999999994,15,6,4,3,15,4,3,1,5,2,1,1,6,5,5,1
1,2,1,1,7429,12,2019-10-01,2019-10-28,2.38,2.38,2.38,6,8,2,2,6,4,1,2,9,5,1,1,6,1,0,1
9,7,0,3,7430,31,2019-10-01,2019-10-28,2.38,2.38,2.3799999999999994,22,9,7,2,15,7,3,2,5,8,2,2,10,6,6,0
16,9,4,4,7431,8,2019-10-01,2019-10-28,2.38,2.38,2.3799999999999994,19,9,5,1,24,8,7,3,10,9,4,1,20,14,9,1
7,6,0,1,7432,122,2019-10-01,2019-10-28,2.46,2.46,2.46,11,7,5,3,4,2,0,0,7,8,2,2,3,2,5,1
7,24,17,6,7433,166,2019-10-01,2019-10-28,2.48,2.22,2.301851851851851,14,18,25,3,7,9,4,2,9,5,9,1,8,10,2,0
17,35,23,11,7434,167,2019-10-01,2019-10-28,2.48,2.48,2.479999999999999,18,44,29,4,5,6,2,0,1,6,9,1,4,7,2,1
50,77,59,23,7435,168,2019-10-01,2019-10-28,2.48,2.48,2.4799999999999986,42,59,54,5,7,8,9,0,6,8,6,1,3,0,1,0
8,16,10,5,7436,169,2019-10-01,2019-10-28,2.48,2.48,2.4799999999999995,14,16,11,6,2,0,0,0,0,3,4,0,3,7,4,0
10,37,31,8,7437,170,2019-10-01,2019-10-28,2.48,2.22,2.3197674418604644,17,26,23,3,9,8,6,0,6,10,9,1,4,12,8,2
9,19,24,4,7438,171,2019-10-01,2019-10-28,2.48,2.48,2.479999999999999,10,19,21,4,3,1,2,0,2,0,12,1,3,9,2,1
60,56,35,11,7439,172,2019-10-01,2019-10-28,2.48,2.48,2.48,27,22,13,4,1,4,1,2,1,2,1,0,6,7,3,0
37,41,29,9,7440,173,2019-10-01,2019-10-28,2.48,2.48,2.4800000000000004,25,33,27,3,11,6,5,1,1,3,3,1,3,10,2,1
0,3,2,3,7441,295,2019-10-01,2019-10-28,2.49,2.49,2.49,4,7,4,1,13,7,6,0,2,8,6,3,9,13,6,2
